consumer_id,visit_time,day_of_week,age_group,gender,loyalty_status,product_touch_count,time_spent_near_shelf,distance_to_shelf,gesture_type,path_pattern,time_in_zone,speed,direction_changes,attention_score,interest_level,purchase_likelihood
154,Afternoon,Sunday,Adult,Male,First-time,6,47.380896738410044,0.5414545131669395,Scan,Path_D,73.35087088018568,1.6887624356422215,4,3.606279925463161,34.54045222076959,0
155,Evening,Friday,Young Adult,Male,Occasional,0,24.481006023998944,0.15664052595143396,Inspect,Path_B,93.53074502911699,0.6934569500733524,2,1.3992138175343678,48.21661612505281,1
156,Morning,Tuesday,Young Adult,Female,Occasional,7,93.4578695499672,0.1577515097729824,Inspect,Path_B,133.73190763696618,0.9565604398129851,2,5.23510605700236,52.517852456754994,0
157,Afternoon,Wednesday,Young Adult,Female,Occasional,1,54.344733296725536,0.485001739757748,Pick,Path_C,140.75660171382583,0.6409581552275082,4,1.184093321280943,54.22247498758354,1
158,Afternoon,Tuesday,Young Adult,Male,Occasional,3,54.537892290688546,0.3953926265345236,Inspect,Path_A,146.1691802598695,1.1914096425012501,0,2.278515788446258,49.33860447953526,1
159,Morning,Saturday,Young Adult,Female,First-time,1,74.85053914371954,0.33872563118864596,Inspect,Path_C,143.69433631217902,1.0534898739432574,3,1.4647010751287,67.60043765134857,1
160,Afternoon,Friday,Senior,Male,Occasional,1,45.48886233981062,0.858629026860819,Scan,Path_A,86.08596105236938,1.3076761526617928,3,0.960373776861916,50.65168341083202,0
161,Afternoon,Sunday,Young Adult,Female,Occasional,2,55.68139261300558,0.42617739601544724,Inspect,Path_C,167.3103607687809,1.3989655262221303,7,1.7476951089636688,60.346681017529356,0
162,Afternoon,Monday,Adult,Male,Occasional,8,44.961126766699046,0.6641945584404533,Pick,Path_A,152.13120143886968,1.365678547743909,3,4.525922223029295,57.86954564094698,0
163,Afternoon,Monday,Adult,Male,Regular,2,24.899381789226595,0.5500249595418045,Inspect,Path_D,103.49239361276487,0.7062183306694316,2,1.488116771154948,37.07126267795471,1
164,Afternoon,Wednesday,Senior,Male,Occasional,6,61.01515760971071,0.44102213705939775,Scan,Path_B,105.00321311797701,1.192289330247244,2,3.75856776315334,48.30269512714479,0
165,Morning,Sunday,Young Adult,Male,Occasional,3,80.51454857916872,0.27165509913700986,Scan,Path_D,93.69833664546931,0.6912841527898652,1,2.6388004103880323,71.23320513281018,1
166,Evening,Thursday,Adult,Male,First-time,3,61.58589906340272,0.65384631080253,Pick,Path_A,68.32626929956757,1.7210618319457276,1,2.113811774830865,44.95649146059743,1
167,Afternoon,Saturday,Adult,Female,Occasional,5,78.39582648100011,0.1,Pick,Path_A,146.64099422179754,1.093596766928138,3,4.891979132405,43.253794756433095,0
168,Morning,Wednesday,Adult,Female,Regular,8,38.0841620186618,0.6741354949948362,Inspect,Path_C,152.88247137224067,0.7900610186890602,2,4.487097073967432,51.70575581477022,1
169,Morning,Thursday,Adult,Female,Occasional,3,44.9192150611447,0.5302571075640917,Pick,Path_A,82.9579015248294,1.0367203505710045,3,2.10177159477922,45.314800707399485,1
170,Afternoon,Tuesday,Adult,Male,Regular,2,34.114058698201816,0.6237153524847138,Pick,Path_D,70.7256515571209,1.2623647285899984,6,1.4912293877449088,42.062954204977615,1
171,Afternoon,Saturday,Young Adult,Female,Occasional,2,67.3311509062358,0.5015526033574844,Scan,Path_A,82.53852851894759,1.419974541768901,2,1.7354175168292183,45.16716605702413,0
172,Morning,Tuesday,Adult,Male,Regular,3,53.64782740034803,0.2531311740816017,Scan,Path_A,124.40978528476715,1.5900928637366087,3,2.558343322018186,64.32009671368625,1
173,Afternoon,Sunday,Adult,Male,First-time,6,52.89882835736802,0.5803093449882326,Inspect,Path_C,64.72090501309371,1.2188729191784353,2,3.6091379110579616,48.633813085224276,1
174,Morning,Friday,Adult,Female,Regular,3,73.37972379703099,0.6697799831068877,Inspect,Path_A,165.11239919828995,1.099850377661945,3,2.1655041387743044,36.71924967245288,0
175,Afternoon,Saturday,Senior,Female,Occasional,4,50.54034032226103,0.4041702371390518,Inspect,Path_C,162.71830977033173,1.4055208112797315,1,2.747542690932326,34.88253461911836,1
176,Morning,Thursday,Young Adult,Male,Occasional,4,81.5934342677674,0.6314784095830098,Inspect,Path_B,136.9737977544561,1.3972906994173238,1,2.724684254559573,72.0680493205447,1
177,Afternoon,Friday,Senior,Male,Occasional,3,64.71315175974395,0.5593103266671451,Scan,Path_C,152.3894299917918,1.2356335220408388,1,2.181149000988745,47.76665630565898,0
178,Afternoon,Monday,Young Adult,Female,Occasional,4,52.677043183976295,0.5901104300421598,Inspect,Path_A,122.35021551756336,1.4428867281380724,1,2.602304831331036,54.345785009654186,0
179,Evening,Thursday,Young Adult,Male,Regular,5,28.967933228027505,0.32809306034676544,Inspect,Path_B,138.60615979307676,1.0169253512251257,3,3.2544228124237486,42.286227736603905,1
180,Morning,Wednesday,Young Adult,Male,Occasional,6,73.26548556074054,0.7564325391897952,Pick,Path_A,67.99271026761171,1.192793061790359,6,3.630726418643279,53.20985969271416,0
181,Afternoon,Monday,Young Adult,Female,First-time,3,65.65871261763051,0.5592061950245404,Inspect,Path_C,175.61917908818594,0.5901079355288403,5,2.1859433920411795,64.59329651601531,1
182,Morning,Monday,Adult,Male,Occasional,4,66.62136951529877,0.6663419516703074,Pick,Path_D,100.50588243159763,1.6169604614033983,3,2.6332530405314225,43.47736816256245,1
183,Evening,Wednesday,Young Adult,Male,Occasional,6,67.25927200605271,0.42237001743219404,Scan,Path_B,114.8479668484298,1.052492517372087,3,3.809814819545699,54.585867799485825,1
184,Evening,Saturday,Young Adult,Male,Occasional,2,49.41827862553258,0.6964581636762901,Inspect,Path_D,219.48803069569368,1.6186691609115809,4,1.534258678157807,35.94253724109612,1
185,Morning,Monday,Senior,Female,Occasional,8,56.97251844064735,0.4156115428625098,Pick,Path_D,111.19970203576497,1.0031427790091536,2,4.766081180653662,70.22866118366792,1
186,Afternoon,Sunday,Adult,Female,Occasional,3,50.82897459508045,0.3216487509617839,Inspect,Path_B,149.57607260092817,1.2906672134273531,3,2.3759411628784917,52.68535930244575,0
187,Evening,Thursday,Adult,Female,Regular,1,85.00128967487936,0.854368484711724,Pick,Path_D,140.58129865367232,1.2164231863615116,5,1.1590974800297635,45.87206155647708,0
188,Afternoon,Friday,Adult,Female,Occasional,4,54.49759413626701,0.1,Inspect,Path_D,66.68725478642476,1.0194017559348167,6,4.272487970681335,47.02125876713836,0
189,Afternoon,Monday,Adult,Female,First-time,4,47.61519617400124,1.097977868741412,Scan,Path_D,80.0102779341917,1.3438826358533413,1,2.4202290148189105,44.89961825485665,0
190,Morning,Thursday,Young Adult,Male,Regular,1,86.37528156591415,0.6403480398367313,Scan,Path_D,201.4355457400302,1.583084776399351,4,1.2442065588689863,45.41094835876507,1
191,Morning,Tuesday,Young Adult,Male,Occasional,1,84.19942470005907,0.43703822032331874,Pick,Path_B,143.16651770045738,1.736937209951213,3,1.3786230031133897,25.5250485765034,0
192,Evening,Thursday,Adult,Female,Occasional,5,64.72748584275215,0.5652151693682679,Pick,Path_A,119.32499977102587,1.4228169184274777,4,3.177484974076254,49.020342679032446,0
193,Evening,Friday,Young Adult,Female,Occasional,4,57.40263346505442,0.6404662914459037,Scan,Path_D,98.57407709889102,0.83699010975568,2,2.5992856517186103,48.601213193942876,0
194,Afternoon,Thursday,Adult,Female,Occasional,3,52.409009304646474,0.43350996434752953,Inspect,Path_B,132.8031024870828,0.7783263268478394,5,2.223395457005763,54.88661537260477,0
195,Afternoon,Wednesday,Young Adult,Female,Occasional,2,59.12051847592249,0.9070485788352408,Pick,Path_B,136.60590931719344,1.5416807462933846,1,1.5160979491518196,44.768562535584735,1
196,Afternoon,Friday,Young Adult,Male,Regular,1,42.50576833581234,0.7951128972300008,Scan,Path_B,129.06086160966672,0.9008125466706272,4,0.964065448237396,42.28963685858977,1
197,Afternoon,Saturday,Adult,Male,First-time,5,69.66733881648196,1.045365358932395,Pick,Path_B,162.75842323938676,1.3847865267132167,5,3.0396573632542436,49.92225055547025,1
198,Evening,Tuesday,Adult,Male,Occasional,5,93.05005928185908,0.2557117427406781,Scan,Path_C,85.32565671327858,1.2401820887791748,1,3.7473809794058273,33.87631881909516,1
199,Evening,Wednesday,Adult,Male,Regular,2,71.25239757469726,0.5430610174039602,Scan,Path_A,79.97194252881803,1.5956104067304706,1,1.7245447288370648,51.434231875345844,1
200,Afternoon,Saturday,Adult,Male,Regular,4,37.935274431288036,0.22259752323340193,Pick,Path_A,161.72281967881443,1.3529855000228062,4,3.088158965739894,31.38180740478279,1
201,Afternoon,Thursday,Young Adult,Female,Occasional,6,69.10201531936036,0.28170553233987705,Pick,Path_D,204.5074954857564,1.1908264402766124,1,4.055471284453737,61.20818648830796,0
202,Morning,Friday,Young Adult,Female,Occasional,2,63.89077127261749,0.434746506546424,Scan,Path_B,153.7036977075526,1.8183736405381732,4,1.779492055608843,56.84269955660775,1
203,Morning,Tuesday,Adult,Male,Occasional,4,68.92589606605952,0.43836429986865616,Inspect,Path_C,171.91014847148966,1.4469742505137555,3,2.800871012909307,40.73814123575987,1
204,Evening,Wednesday,Adult,Male,Regular,3,43.60862510853343,0.5739807400428678,Scan,Path_B,117.00637455493634,1.3664196650967584,4,2.066486872949702,56.611380133380365,0
205,Afternoon,Saturday,Young Adult,Male,Regular,4,60.06714684955899,0.4778683765819457,Inspect,Path_D,130.6446009944858,0.9952181783345819,5,2.7188610223837086,51.11514224253881,1
206,Morning,Saturday,Adult,Male,First-time,5,77.66197801990677,0.6599949125020352,Inspect,Path_A,130.10625382795698,0.8560070748998176,4,3.191342529005494,39.9098976891514,0
207,Morning,Tuesday,Young Adult,Female,Occasional,0,38.6000421898129,0.563781008350643,Inspect,Path_D,117.78293408982141,1.1221595700036293,3,0.5477478825407442,29.771238427709108,0
208,Afternoon,Sunday,Adult,Female,Occasional,4,51.017535376934276,0.8295066297787033,Pick,Path_D,176.45187463838556,0.7503525663279633,5,2.496194851704186,53.164356834264524,0
209,Morning,Thursday,Young Adult,Female,Regular,1,54.242927108382084,0.6657607120253571,Scan,Path_D,164.63389099746587,1.103406902977746,6,1.0716228698932078,42.05718152864965,0
210,Morning,Tuesday,Adult,Female,Occasional,1,79.96734237741936,0.2642078840017723,Scan,Path_D,104.03063122811595,1.4402860707903464,4,1.6568163938357943,60.949695696960795,0
211,Afternoon,Saturday,Adult,Female,Occasional,3,82.94998493157034,0.47090240106454145,Inspect,Path_D,54.176917642690285,1.4945369509707207,2,2.339466382989497,50.14033733881851,1
212,Afternoon,Monday,Young Adult,Male,Regular,2,21.69735491312067,0.484397811705083,Inspect,Path_D,117.4570289117893,1.097398719517282,1,1.5213705555554449,43.00417303502683,1
213,Afternoon,Wednesday,Adult,Male,First-time,1,79.95017572659125,0.5879809487541827,Inspect,Path_D,73.81391260385668,2.080792462391433,1,1.2398979538464663,67.97838733090472,1
214,Morning,Tuesday,Adult,Male,Occasional,2,83.57910166534855,0.7150558191670946,Scan,Path_A,120.94700225321068,1.5820021656154926,1,1.6975939523348793,55.76446492603005,1
215,Afternoon,Sunday,Young Adult,Female,Occasional,2,82.29374855563805,0.5565208357434238,Inspect,Path_A,76.96536298044134,1.191009172779147,2,1.770844326143064,13.449134848958941,1
216,Morning,Saturday,Young Adult,Male,Occasional,4,49.40745521324409,0.6156323812572085,Scan,Path_B,170.26066544022802,1.5424270274095078,2,2.5719064773768654,45.13608231209133,0
217,Afternoon,Thursday,Young Adult,Male,First-time,5,55.40396103812417,0.27315460197627295,Scan,Path_B,147.37690880174904,1.026152079659656,3,3.509205895239994,36.15911007987577,1
218,Afternoon,Saturday,Young Adult,Female,First-time,3,28.6515747153295,0.4081596671231161,Pick,Path_C,146.4052631780336,1.2761747158004413,5,2.133262193233427,42.00202062279691,0
219,Afternoon,Thursday,Adult,Female,Occasional,3,18.10093770264043,0.11757559742123003,Inspect,Path_C,162.88743349721074,1.0918299804630436,4,3.291537933392016,48.552676010814636,0
220,Evening,Tuesday,Adult,Female,Regular,1,52.7697118961127,0.5883898663139798,Inspect,Path_A,135.644289769636,0.8364669242385057,2,1.103759240221749,53.54048508587546,0
221,Afternoon,Thursday,Adult,Male,Occasional,0,61.52937431080586,0.6682995812437884,Inspect,Path_A,141.87207153354353,1.359789340313119,4,0.6069138554234119,52.613657421135734,1
222,Afternoon,Friday,Young Adult,Male,Occasional,3,63.53538943974171,0.2362032600069009,Pick,Path_C,177.3879493184555,1.1982293273038347,3,2.664405311549636,60.77873076564802,0
223,Morning,Friday,Young Adult,Male,Occasional,7,76.42279308295775,0.5316895742338338,Inspect,Path_A,114.61939488706871,1.2204849827815916,1,4.258273306677405,56.36598377508667,1
224,Afternoon,Friday,Young Adult,Male,Regular,1,121.22271569786695,0.479544426547903,Scan,Path_C,144.20461338155775,1.191859430214257,2,1.5231760839171222,55.74746929125505,1
225,Morning,Sunday,Adult,Male,Regular,8,52.080186702060196,0.8376879747014778,Inspect,Path_B,77.87445960401698,0.9305696385600772,1,4.499153316306858,52.014923231332745,0
226,Morning,Sunday,Adult,Male,Occasional,4,38.88861724180884,0.32112597589146286,Scan,Path_A,123.17107661747083,1.676501387168205,3,2.8172516255830056,62.867988527259016,1
227,Evening,Monday,Young Adult,Female,Occasional,5,70.92269361174583,0.6836314830976148,Scan,Path_A,210.37134881092877,1.2746214689185633,4,3.147168748125376,46.83723456809083,0
228,Afternoon,Sunday,Adult,Male,First-time,3,64.44484773911886,0.7286144787423339,Scan,Path_C,152.59301519152444,1.1199102161449312,7,2.096717823211265,47.09696731264809,1
229,Evening,Tuesday,Adult,Female,First-time,4,48.509571583613095,0.4610097420164265,Scan,Path_D,116.56022737418748,0.8072368942397463,4,2.676378169453811,30.944266470274698,1
230,Afternoon,Saturday,Adult,Female,Occasional,4,78.2170434824478,0.5584993862590677,Inspect,Path_D,130.58162462944674,1.6210141598230963,2,2.7491876700212505,60.561640438100355,1
231,Afternoon,Saturday,Adult,Male,Regular,3,43.7613003057065,0.7154913919491449,Pick,Path_B,119.16006974662895,1.4751954683630084,2,1.9983346723080007,49.23074244220845,1
232,Afternoon,Monday,Adult,Female,Regular,4,57.42866561057222,0.2800993865316218,Pick,Path_A,129.26802479113422,1.2004528197534645,3,3.001175595229644,79.33605706171272,1
233,Afternoon,Sunday,Adult,Male,Occasional,4,58.58164516866993,0.4145699291635559,Scan,Path_A,104.03972599085435,0.8147611402254473,3,2.7753358838346656,45.944673082375424,1
234,Afternoon,Thursday,Adult,Male,Regular,4,41.045745954609885,0.5372477421556088,Inspect,Path_C,139.79484800806495,1.6976793764938487,1,2.577496464575501,50.88578129416735,0
235,Morning,Monday,Adult,Female,Regular,3,25.805900404994667,0.9128050313680408,Pick,Path_D,141.2123974499184,1.0905628255159485,3,1.848134341642537,55.46504953608414,0
236,Afternoon,Thursday,Young Adult,Male,Occasional,7,64.3790002477517,0.42004583078904034,Inspect,Path_D,120.26552041524421,0.9985467465774905,3,4.298033520752945,38.98100027011287,0
237,Morning,Thursday,Young Adult,Female,Occasional,3,87.37430976978047,0.446269095814688,Pick,Path_B,125.60237224464991,1.1852631832132228,3,2.3850316430066423,53.58547713879228,0
238,Morning,Wednesday,Young Adult,Male,Regular,1,79.21803711295954,0.8094176841441204,Scan,Path_D,133.6307070290975,1.312540821652669,3,1.1431814017784392,50.34661432057185,1
239,Afternoon,Saturday,Adult,Female,Occasional,5,80.55599164408218,0.6325958076190044,Scan,Path_D,98.9102788905755,1.1494101270924273,3,3.218937601997359,46.96311810323162,0
240,Morning,Friday,Young Adult,Male,Regular,3,44.02100608326198,0.9365089735286094,Scan,Path_D,139.41081337392816,0.18382962483246956,5,1.9336641159704326,61.726039587430066,1
241,Evening,Sunday,Senior,Male,Regular,4,64.281391429806,0.7186490707380127,Pick,Path_C,151.2063086902665,1.2748878076814185,3,2.599706906517379,40.962512820893444,1
242,Evening,Thursday,Adult,Male,Occasional,3,31.51680570858445,0.470798708619834,Inspect,Path_D,178.5946442601927,1.476774589038349,2,2.082394029798678,52.749021130822214,0
243,Evening,Wednesday,Adult,Female,Regular,3,63.37830025717574,0.44234874600123736,Scan,Path_B,132.7348980023452,0.9326848448377112,4,2.269023448777464,64.54664291385046,1
244,Afternoon,Saturday,Young Adult,Female,Regular,4,87.77569014949596,0.33508112013906344,Inspect,Path_D,97.77456447295937,1.668165887975086,3,3.035748844152507,42.933782440437014,0
245,Morning,Friday,Adult,Female,Occasional,0,88.3967424678815,0.2389950828738595,Inspect,Path_B,115.88250966083604,1.462461262592765,1,1.278821012902445,47.031140173077006,1
246,Evening,Thursday,Adult,Male,Occasional,3,100.6089733528706,0.568163124994544,Scan,Path_C,74.28143784325769,1.3406325618340527,1,2.355056447948754,73.45304563471828,1
247,Afternoon,Thursday,Adult,Female,First-time,5,79.78356048692227,0.6253888327206358,Pick,Path_C,149.09410329075442,0.8957735000452172,4,3.218718843860212,54.74391065156057,1
248,Evening,Monday,Young Adult,Female,Occasional,3,69.51498111754506,0.6494802389831809,Scan,Path_B,37.61099092485884,1.2836605258674232,3,2.155513450897615,44.938025233573825,1
249,Evening,Monday,Adult,Female,Occasional,2,77.49446364804268,0.4753045434256791,Scan,Path_C,160.98620761137738,1.306478977017795,2,1.8082551673973726,58.02624760078478,0
250,Evening,Saturday,Young Adult,Male,First-time,2,73.61148319303744,0.886022940431386,Pick,Path_A,165.8129706279558,1.175423077546033,5,1.5937852057023516,44.31906448408974,0
251,Morning,Friday,Young Adult,Female,First-time,4,43.85491505176928,0.2283109962740545,Inspect,Path_A,10.0,1.4674018940534395,7,3.095272679878953,34.350840758399286,1
252,Afternoon,Thursday,Adult,Female,First-time,5,29.693400388678143,0.20566613122500632,Pick,Path_A,171.01123972872523,1.091780832526678,1,3.620916859432044,63.7236394526517,1
253,Evening,Saturday,Adult,Male,Regular,6,77.65517438839504,0.33607568109153496,Pick,Path_A,161.0914467895874,1.118511606076809,4,3.9833799251433946,38.96940735868986,1
254,Afternoon,Saturday,Adult,Female,Regular,4,101.86696521117045,0.5011908039756363,Scan,Path_A,108.39792866863132,1.0000885776885895,2,2.908384446307309,74.5171262499729,0
255,Morning,Tuesday,Adult,Female,Regular,3,78.47942855743244,0.28057677860237107,Pick,Path_C,72.32737236054768,1.0646289763299266,3,2.605214507774579,45.10667624537795,1
256,Afternoon,Sunday,Adult,Male,Occasional,7,22.225525681788895,0.7693877724211272,Pick,Path_B,86.48963600551262,1.1550028647660697,2,3.8710745721596043,71.33264681561855,0
